id,version,split,source_dataset,source_platform,source_video_id,source_url,video_available_at_release,availability_checked_utc,clip_start_sec,clip_end_sec,clip_duration_sec,temporal_certificate_start_sec,temporal_certificate_end_sec,temporal_certificate_duration_sec,raw_clip_range,raw_temporal_certificate,question_text,question_type,choice_a,choice_b,choice_c,choice_d,choice_e,min_fps,min_required_frames_for_certificate,native_fps,task_category,visual_domain,visual_domain_fine,visual_subdomain,source_video_category,original_row_id
fpsbench_000469,1.0.0,test,youtube8m,youtube,j7rKE3BBp2w,https://www.youtube.com/watch?v=j7rKE3BBp2w,,,90.0,100.0,10.0,94.0,97.0,3.0,1:30-1:40,1:34-1:37,"After performing multiple low kicks, what is the second attack the character on the right lands on his opponent?",fine_grained_motion,Knee,Front kick,Side kick,Upwards kick,None of the above,6,18,,fine_grained_motion,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Video game,469
fpsbench_000470,1.0.0,test,youtube8m,youtube,j7rKE3BBp2w,https://www.youtube.com/watch?v=j7rKE3BBp2w,,,90.0,100.0,10.0,94.0,97.0,3.0,1:30-1:40,1:34-1:37,"After performing multiple low kicks, what is the third attack the character on the right lands on his opponent?",fine_grained_motion,Knee,Front kick,Side kick,Upwards kick,None of the above,6,18,,fine_grained_motion,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Video game,470
fpsbench_000471,1.0.0,test,youtube8m,youtube,sTCXMrfdhtU,https://www.youtube.com/watch?v=sTCXMrfdhtU,,,5.0,15.0,10.0,8.0,9.0,1.0,0:05-0:15,00:08-00:09,"Which option is closest to what the timer next to ""Ready"" displaying right as the truck left the screen?",state_at_event,1.11,1,0.88,0.76,None of the above,5,5,,state_at_event,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Video game,471
fpsbench_000472,1.0.0,test,youtube8m,youtube,TCGU2fbCUnA,https://www.youtube.com/watch?v=TCGU2fbCUnA,,,60.0,68.0,8.0,65.0,68.0,3.0,1:00-1:08,1:05-1:08,How much time is left on the timer at the top of the video when the player with the ball crosses the 30 yard line?,state_at_event,00:27:00,00:28:00,00:29:00,00:30:00,None of the above,8,24,,state_at_event,Sports & Fitness,Sports & Fitness,Team Sports,American Football,472
fpsbench_000473,1.0.0,test,youtube8m,youtube,lBniWxotKZ4,https://www.youtube.com/watch?v=lBniWxotKZ4,,,15.0,19.0,4.0,17.0,19.0,2.0,0:15-0:19,0:17-0:19,How much time is left on the shotclock when the ball enters the basket?,state_at_event,00:10:00,00:11:00,00:12:00,00:13:00,None of the above,8,16,,state_at_event,Sports & Fitness,Sports & Fitness,Team Sports,Basketball,473
fpsbench_000474,1.0.0,test,youtube8m,youtube,kEyke0jiAhc,https://www.youtube.com/watch?v=kEyke0jiAhc,,,118.0,128.0,10.0,121.0,122.0,1.0,1:58-2:08,2:01-2:02,What direction is the camera moving at the instant the blue player catches the kicked ball?,state_at_event,Left,Right,It is still,Down,None of the above,6,6,,state_at_event,Sports & Fitness,Sports & Fitness,Team Sports,American Football,474
fpsbench_000475,1.0.0,test,youtube8m,youtube,kEyke0jiAhc,https://www.youtube.com/watch?v=kEyke0jiAhc,,,137.0,147.0,10.0,140.0,141.0,1.0,2:17-2:27,2:20-2:21,What direction is the camera moving at the instant the blue runningback takes the handoff?,state_at_event,Left,Right,It is still,Down,None of the above,6,6,,state_at_event,Sports & Fitness,Sports & Fitness,Team Sports,American Football,475
fpsbench_000476,1.0.0,test,youtube8m,youtube,lBniWxotKZ4,https://www.youtube.com/watch?v=lBniWxotKZ4,,,48.0,52.0,4.0,50.0,52.0,2.0,0:48-0:52,0:50-0:52,How much time is left on the clock when the ball enters the basket?,state_at_event,05:18:00,05:19:00,05:20:00,05:21:00,None of the above,8,16,,state_at_event,Sports & Fitness,Sports & Fitness,Team Sports,Basketball,476
fpsbench_000477,1.0.0,test,youtube8m,youtube,lBniWxotKZ4,https://www.youtube.com/watch?v=lBniWxotKZ4,,,73.0,78.0,5.0,76.0,78.0,2.0,1:13-1:18,1:16-1:18,How much time is left on the clock when the ball enters the basket?,state_at_event,01:09:00,01:08:00,01:07:00,01:06:00,None of the above,5,10,,state_at_event,Sports & Fitness,Sports & Fitness,Team Sports,Basketball,477
fpsbench_000478,1.0.0,test,youtube8m,youtube,TyyUpxVV9XU,https://www.youtube.com/watch?v=TyyUpxVV9XU,,,48.0,57.0,9.0,55.0,56.0,1.0,0:48-0:57,0:55-0:56,What direction is the POV player moving when the enemy is killed?,state_at_event,Right,Backward,Left,Forward,None of the above,6,6,,state_at_event,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Call of Duty: Black Ops,478
fpsbench_000479,1.0.0,test,youtube8m,youtube,z9XOWhkoCgo,https://www.youtube.com/watch?v=z9XOWhkoCgo,,,76.0,86.0,10.0,81.0,83.0,2.0,1:16-1:26,1:21-1:23,What direction is the camera moving when the POV player is killed?,state_at_event,Left,Right,It is still,Down,None of the above,4,8,,state_at_event,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Call of Duty: Black Ops,479
fpsbench_000480,1.0.0,test,youtube8m,youtube,z9XOWhkoCgo,https://www.youtube.com/watch?v=z9XOWhkoCgo,,,130.0,140.0,10.0,136.0,137.0,1.0,2:10-2:20,2:16-2:17,What direction is the camera moving when the POV player is killed?,state_at_event,Left,Right,It is still,Down,None of the above,5,5,,state_at_event,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Call of Duty: Black Ops,480
fpsbench_000481,1.0.0,test,youtube8m,youtube,lBniWxotKZ4,https://www.youtube.com/watch?v=lBniWxotKZ4,,,83.0,88.0,5.0,86.0,88.0,2.0,1:23-1:28,1:26-1:28,How much time is left on the clock when the ball enters the basket?,state_at_event,05:27:00,05:26:00,05:25:00,05:24:00,None of the above,10,20,,state_at_event,Sports & Fitness,Sports & Fitness,Team Sports,Basketball,481
fpsbench_000482,1.0.0,test,youtube8m,youtube,mgfnVseKzxE,https://www.youtube.com/watch?v=mgfnVseKzxE,,,6.0,16.0,10.0,8.0,14.0,6.0,0:06-0:16,0:08-0:14,How many of #24's teammates are visible at the moment he takes a shot?,state_at_event,1,4,2,3,None of the above,6,36,,state_at_event,Sports & Fitness,Sports & Fitness,Individual Sports,Winter Sports,482
fpsbench_000483,1.0.0,test,youtube8m,youtube,mgfnVseKzxE,https://www.youtube.com/watch?v=mgfnVseKzxE,,,180.0,190.0,10.0,186.0,187.0,1.0,3:00-3:10,3:06-3:07,"When the goalkeeper blocks the shot, how many players with white jerseys are visible?",state_at_event,1,2,3,4,None of the above,8,8,,state_at_event,Sports & Fitness,Sports & Fitness,Individual Sports,Winter Sports,483
fpsbench_000484,1.0.0,test,youtube8m,youtube,DDX3KziHVCk,https://www.youtube.com/watch?v=DDX3KziHVCk,,,0.0,10.0,10.0,4.0,5.0,1.0,0:00-0:10,0:04-0:05,What direction is the player who scored moving when they take the shot?,state_at_event,Toward the goal,Toward the goal and left,Toward the goal and right,Away from goal and left,None of the above,5,5,,state_at_event,Sports & Fitness,Sports & Fitness,Individual Sports,Winter Sports,484
fpsbench_000485,1.0.0,test,youtube8m,youtube,mgfnVseKzxE,https://www.youtube.com/watch?v=mgfnVseKzxE,,,180.0,190.0,10.0,186.0,187.0,1.0,3:00-3:10,3:06-3:07,What does the goalkeeper use to block the shot?,blink_and_miss,His right kneepad,His left kneepad,His stick,His left glove,None of the above,6,6,,blink_and_miss,Sports & Fitness,Sports & Fitness,Individual Sports,Winter Sports,485
fpsbench_000486,1.0.0,test,youtube8m,youtube,DDX3KziHVCk,https://www.youtube.com/watch?v=DDX3KziHVCk,,,50.0,60.0,10.0,54.0,57.0,3.0,0:50-1:00,0:54-0:57,"Including the shooter, how many total people are clearly visible on the ice when #66 takes a shot?",state_at_event,7,8,9,6,None of the above,6,18,,state_at_event,Sports & Fitness,Sports & Fitness,Individual Sports,Winter Sports,486
fpsbench_000487,1.0.0,test,youtube8m,youtube,uHIgpJlifdU,https://www.youtube.com/watch?v=uHIgpJlifdU,,,20.0,30.0,10.0,27.0,28.0,1.0,0:20-0:30,0:27-0:28,How many dancers are visible when the camera flashes?,state_at_event,4,5,6,8,None of the above,7,7,,state_at_event,Miscellaneous,Other,Miscellaneous,Bollywood,487
fpsbench_000488,1.0.0,test,youtube8m,youtube,-WN7r7BlN1E,https://www.youtube.com/watch?v=-WN7r7BlN1E,,,25.0,36.0,11.0,30.0,32.0,2.0,0:25-0:36,0:30-0:32,What direction does the camera move once the cameraman is no longer visible?,state_at_event,Right,Left,Up,Down,None of the above,4,8,,state_at_event,Miscellaneous,Other,Miscellaneous,Stadium,488
fpsbench_000489,1.0.0,test,youtube8m,youtube,vriPdD6kmTE,https://www.youtube.com/watch?v=vriPdD6kmTE,,,20.0,30.0,10.0,23.0,24.0,1.0,0:20-0:30,0:23-0:24,How many spectators are visible when the skateboarder begins to fall off?,state_at_event,2,3,4,1,None of the above,4,4,,state_at_event,Sports & Fitness,Sports & Fitness,Fitness & Recreation,Kickflip,489
fpsbench_000490,1.0.0,test,youtube8m,youtube,lUKJPlwk6fg,https://www.youtube.com/watch?v=lUKJPlwk6fg,,,25.0,31.0,6.0,28.0,29.0,1.0,0:25-0:31,0:28-0:29,Which of the follwoing is true when the camera angle changes to where the license plate of the car is visible?,state_at_event,The car's right indicate is blinking,The car's left indicator is blinking,The indicators are not blinking,The left and right indicators are blinking alternately,None of the above,23,23,,state_at_event,Vehicles,Vehicles,Ground Vehicles,Car,490
fpsbench_000491,1.0.0,test,youtube8m,youtube,h4anfBxIp8Q,https://www.youtube.com/watch?v=h4anfBxIp8Q,,,3.0,14.0,11.0,10.0,11.0,1.0,0:03-0:14,0:10-0:11,How many pigeons are visible right before the hunter takes their second shot?,state_at_event,2,1,0,3,None of the above,7,7,,state_at_event,Hobbies & Gaming,Hobbies & Gaming,Games & Hobbies,Hunting,491
fpsbench_000492,1.0.0,test,youtube8m,youtube,9_kJL1y9lmc,https://www.youtube.com/watch?v=9_kJL1y9lmc,,,80.0,90.0,10.0,85.0,86.0,1.0,1:20-1:30,1:25-1:26,How many red health bars are visible in the game when loulex is killed?,state_at_event,3,4,5,2,None of the above,4,4,,state_at_event,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,League of Legends,492
fpsbench_000493,1.0.0,test,youtube8m,youtube,dgtL_dxmZfQ,https://www.youtube.com/watch?v=dgtL_dxmZfQ,,,20.0,30.0,10.0,24.0,25.0,1.0,0:20-0:30,0:24-0:25,What does the clock above the basket say at the moment the player in white catches the rebound?,state_at_event,12,11,34,35,None of the above,5,5,,state_at_event,Sports & Fitness,Sports & Fitness,Team Sports,Basketball,493
fpsbench_000494,1.0.0,test,youtube8m,youtube,fslRocxe2SY,https://www.youtube.com/watch?v=fslRocxe2SY,,,88.0,103.0,15.0,95.0,97.0,2.0,1:28-1:43,1:35-1:37,which of these best describes the gesture the person did with his left hand?,fine_grained_motion,Rotate his index finger clockwise,Rotate his index finger counterclockwise,Point with his index finger,Shake his index finger,None of the above,5,10,,fine_grained_motion,Hobbies & Gaming,Hobbies & Gaming,Games & Hobbies,Toy,494
fpsbench_000495,1.0.0,test,youtube8m,youtube,ZgyX9fGiIRQ,https://www.youtube.com/watch?v=ZgyX9fGiIRQ,,,25.0,35.0,10.0,30.0,31.0,1.0,0:25-0:35,0:30-0:31,What time is showing when the 12 sign exits the frame?,state_at_event,24.3,24.6,24.5,24.4,None of the above,5,5,,state_at_event,Sports & Fitness,Sports & Fitness,Individual Sports,Horse Racing,495
fpsbench_000496,1.0.0,test,youtube8m,youtube,S2Ref2fJkTM,https://www.youtube.com/watch?v=S2Ref2fJkTM,,,10.0,13.0,3.0,10.0,13.0,3.0,0:10-0:13,0:10-0:13,What causes the rally to end?,causality_detection,The player in red misses the table entirely with his return shot,The player in red hits the ball onto his side of the table instead of his opponent's side,The player in black is unable to reach the ball after the player in red's return,The player in black fails to react to his opponent's return,None of the above,5,15,,causality_detection,Sports & Fitness,Sports & Fitness,Individual Sports,Table Tennis,496
fpsbench_000497,1.0.0,test,youtube8m,youtube,jD0h50-3IQE,https://www.youtube.com/watch?v=jD0h50-3IQE,,,136.0,145.0,9.0,140.0,141.0,1.0,2:16-2:25,2:20-2:21,"What is the shown upload speed when ""Hosted by: Telstra"" appears?",state_at_event,2.37,2.38,2.42,2.35,None of the above,4,4,,state_at_event,Miscellaneous,Technology & Infrastructure,Tech & Electronics,iPhone,497
fpsbench_000498,1.0.0,test,youtube8m,youtube,aCwSx1Phzos,https://www.youtube.com/watch?v=aCwSx1Phzos,,,23.0,38.0,15.0,29.0,31.0,2.0,0:23-0:38,0:29-0:31,"When one of the ball enters the red section of the track, where is the other ball?",state_at_event,Nearest to the camera,Right side of the circular track,Left side of the circular track,Furthest from the camera,None of the above,5,10,,state_at_event,Hobbies & Gaming,Hobbies & Gaming,Games & Hobbies,Toy,498
fpsbench_000499,1.0.0,test,youtube8m,youtube,aCwSx1Phzos,https://www.youtube.com/watch?v=aCwSx1Phzos,,,23.0,38.0,15.0,31.0,32.0,1.0,0:23-0:38,0:31-0:32,"As one of the ball leaves the red section of the track, where is the other ball?",state_at_event,Top right quadrant of the circular track,Bottom left quadrant of the circular track,Bottom right quadrant of the circular track,Top left quadrant of the circular track,None of the above,6,6,,state_at_event,Hobbies & Gaming,Hobbies & Gaming,Games & Hobbies,Toy,499
fpsbench_000500,1.0.0,test,youtube8m,youtube,S2Ref2fJkTM,https://www.youtube.com/watch?v=S2Ref2fJkTM,,,23.0,28.0,5.0,24.0,28.0,4.0,0:23-0:28,0:24-0:28,What causes the rally to end?,causality_detection,The player in red misses the table entirely with his return shot,The player in red hits the ball onto his side of the table instead of his opponent's side,The player in black is unable to reach the ball after the player in red's return,The player in black fails to react to his opponent's return,None of the above,4,16,,causality_detection,Sports & Fitness,Sports & Fitness,Individual Sports,Table Tennis,500
fpsbench_000501,1.0.0,test,youtube8m,youtube,BBIqh_QgSBc,https://www.youtube.com/watch?v=BBIqh_QgSBc,,,0.0,15.0,15.0,11.0,15.0,4.0,0:00-0:15,0:11-0:15,What causes the rally to end?,causality_detection,The player in red misses the table entirely with his return shot,The player in red hits the ball onto his side of the table instead of his opponent's side,The player in black is unable to reach the ball after the player in red's return,The player in black fails to react to his opponent's return,None of the above,5,20,,causality_detection,Sports & Fitness,Sports & Fitness,Individual Sports,Table Tennis,501
fpsbench_000502,1.0.0,test,youtube8m,youtube,uZXQryB9ZAw,https://www.youtube.com/watch?v=uZXQryB9ZAw,,,67.0,72.0,5.0,67.0,72.0,5.0,1:07-1:12,1:07-1:12,What causes the rally to end?,causality_detection,The player in red misses the table entirely with his return shot,The player in red hits the ball onto his side of the table instead of his opponent's side,The player in red hits the ball into the net,The player in black fails to react to his opponent's return,None of the above,5,25,,causality_detection,Sports & Fitness,Sports & Fitness,Individual Sports,Table Tennis,502
fpsbench_000503,1.0.0,test,youtube8m,youtube,uZXQryB9ZAw,https://www.youtube.com/watch?v=uZXQryB9ZAw,,,90.0,98.0,8.0,95.0,98.0,3.0,1:30-1:38,1:35-1:38,What causes the rally to end?,causality_detection,The player in red misses the table entirely with his return shot,The player in red hits the ball onto his side of the table instead of his opponent's side,The player in red hits the ball into the net,The player in black fails to react to his opponent's return,None of the above,4,12,,causality_detection,Sports & Fitness,Sports & Fitness,Individual Sports,Table Tennis,503
fpsbench_000504,1.0.0,test,youtube8m,youtube,R812he3NMEU,https://www.youtube.com/watch?v=R812he3NMEU,,,112.0,120.0,8.0,116.0,118.0,2.0,1:52-2:00,1:56-1:58,What causes the rally to end?,causality_detection,The ball hit by the player facing away from the camera misses the table,The ball hit by the player facing away from the camera lands on the wrong side of the table,The player facing the camera misses misses the ball with his paddle,The player facing away from the camera misses the ball with his paddle,None of the above,4,8,,causality_detection,Sports & Fitness,Sports & Fitness,Individual Sports,Table Tennis,504
fpsbench_000505,1.0.0,test,youtube8m,youtube,R812he3NMEU,https://www.youtube.com/watch?v=R812he3NMEU,,,137.0,147.0,10.0,145.0,146.0,1.0,2:17-2:27,2:25-2:26,What causes the rally to end?,causality_detection,The ball hit by the player facing away from the camera misses the table,The ball hit by the player facing away from the camera lands on the wrong side of the table,The player facing the camera misses misses the ball with his paddle,The player facing away from the camera misses the ball with his paddle,None of the above,4,4,,causality_detection,Sports & Fitness,Sports & Fitness,Individual Sports,Table Tennis,505
fpsbench_000506,1.0.0,test,youtube8m,youtube,zFXUVHRiVZQ,https://www.youtube.com/watch?v=zFXUVHRiVZQ,,,166.0,178.0,12.0,171.0,176.0,5.0,2:46-2:58,2:51-2:56,What caused the team wearing black to win a point?,causality_detection,The opposite team hit the shuttle to the net,The opposite team hit the shuttle below the net,The opposite team hit the shuttle out of the court,The opposite team missed their shot,None of the above,6,30,,causality_detection,Sports & Fitness,Sports & Fitness,Individual Sports,Badminton,506
fpsbench_000507,1.0.0,test,youtube8m,youtube,d-3ZxL8pguw,https://www.youtube.com/watch?v=d-3ZxL8pguw,,,137.0,146.0,9.0,139.0,143.0,4.0,2:17-2:26,2:19-2:23,Were the two swimmers wearing red and green swimsuits synchronous?,synchronization_assessment,Yes,No. The initial movement was not synchronous,No. The 180 degree turn was not synchronous,No. They did not raise their hands synchronously after the turn,None of the above,5,20,,synchronization_assessment,Sports & Fitness,Sports & Fitness,Team Sports,Synchronized swimming,507
